Year,State,District,Block/Taluka,Location/Site/Village,Latitude,Longitude,pH,EC (µS/cm),CO3 (mg/L),HCO3 (mg/L),Cl (mg/L),F (mg/L),SO4 (mg/L),NO3 (mg/L),PO4 (mg/L),Total Hardness,Ca (mg/L),Mg (mg/L),Na (mg/L),K (mg/L),SiO2,TDS,Fe (ppm),As (ppb),U (ppb)
2023,Punjab,Tarn Taran,,Bohru,31.54840,74.81970,8.11,530.00,0.00,334.00,21.00,1.30,0.00,2.00,0.00,180.00,30.00,26.00,50.00,9.00,,,0.08,1.04,18.43
2022,Haryana,Ambala,Barara,Uplana,30.28333,77.03333,8.38,422.00,21.00,192.00,35.00,0.15,0.00,1.20,0.00,178.00,15.00,34.20,34.00,0.50,,,,,
2022,Punjab,Amritsar,Ajnala,Ajnala,31.84390,74.76080,8.40,1100.00,24.00,305.10,120.50,0.32,160.00,55.00,0.00,240.19,32.00,38.90,170.00,51.00,,,,,
2022,Punjab,Amritsar,Verka,Amritsar,31.63580,74.87870,8.22,602.00,0.00,317.30,28.40,0.45,86.00,12.00,0.00,230.18,40.00,31.60,72.00,16.00,,,,,
2022,Punjab,Amritsar,Rayya,Beas,31.51500,75.30000,8.02,710.00,0.00,341.70,70.90,0.50,70.00,7.00,0.00,280.22,44.00,41.30,77.00,11.00,,,,,
2022,Punjab,Amritsar,Chogawan,Bhindi Saidan,31.81100,74.64100,8.80,1530.00,84.00,671.20,35.50,0.10,102.00,0.70,0.10,180.14,44.00,17.00,305.00,7.10,,,,,
2022,Punjab,Amritsar,Chogawan,Chogawan,31.70410,74.66490,8.34,482.00,48.00,183.10,21.30,0.52,62.00,0.30,0.00,190.15,24.00,31.60,60.00,9.20,,,,,
2022,Punjab,Amritsar,Ajnala,Gaggomahal,31.90000,74.66667,8.39,382.00,24.00,207.50,7.10,0.38,25.00,0.50,0.22,110.09,24.00,12.20,62.00,4.70,,,,,
2022,Punjab,Amritsar,Jadiala,Jadiala Guru,31.56700,75.03300,8.12,389.00,0.00,244.10,14.20,0.60,45.00,0.90,0.00,190.15,36.00,24.30,33.00,9.20,,,,,
2022,Punjab,Amritsar,Chogawan,Mahawa,31.56667,74.93750,8.05,768.00,0.00,366.10,56.70,0.52,50.00,0.50,0.00,190.15,36.00,24.30,105.00,17.00,,,,,
2022,Punjab,Amritsar,Rayya,Mehta,31.66667,75.25000,8.38,475.00,24.00,219.70,14.20,0.60,65.00,19.00,0.00,220.18,28.00,36.50,43.00,12.00,,,,,
2022,Punjab,Amritsar,Tarike,Nayatandel,31.67010,75.17230,7.99,523.00,0.00,280.70,35.50,0.28,30.00,0.90,0.00,210.17,56.00,17.00,41.00,15.00,,,,,
2022,Punjab,Amritsar,Ajnala,Ramdas,31.96670,74.91110,8.47,742.00,36.00,402.70,14.20,0.65,52.00,0.50,0.00,150.12,24.00,21.90,145.00,4.40,,,,,
2022,Punjab,Amritsar,Ajnala,Urdhan,31.90000,74.86000,8.25,367.00,0.00,268.50,7.10,0.35,50.00,2.30,0.00,220.18,40.00,29.20,28.00,7.30,,,,,
2022,Punjab,Barnala,Sehna,Bahadaur,30.47500,75.32400,8.68,1267.00,72.00,525.00,71.00,0.65,130.00,22.00,0.00,220.00,20.00,41.00,265.00,9.50,,,,,
2022,Punjab,Barnala,Barnala,Barnala,30.35917,75.53250,8.37,1118.00,36.00,610.00,50.00,0.30,80.00,21.00,0.00,270.00,28.00,49.00,210.00,9.50,,,,,
2022,Punjab,Barnala,Mahal kalan,Mahal kalan,30.56810,75.54580,7.96,1018.00,0.00,647.00,50.00,0.48,0.00,36.00,0.00,230.00,24.00,41.00,180.00,13.00,,,,,
2022,Punjab,Bathinda,Bathinda,Ablu,30.33860,74.79080,8.15,710.00,0.00,219.70,40.40,0.43,110.00,27.00,0.00,197.76,46.00,20.20,65.00,29.00,,,,,
2022,Punjab,Bathinda,Rampura phul,Badiala,30.23000,75.32000,8.20,2520.00,0.00,524.80,242.50,0.62,528.00,31.00,0.00,374.70,29.00,73.30,442.00,13.00,,,,,
2022,Punjab,Bathinda,Talwandi sabo,Bahman Kor Sing,29.90900,75.12700,8.44,480.00,36.00,146.40,13.50,0.89,40.00,3.50,0.00,187.35,46.00,17.70,24.00,8.20,,,,,
2022,Punjab,Bathinda,Bathinda,Balluana,30.22360,74.78200,8.10,5405.00,0.00,903.10,680.30,1.30,810.00,425.00,0.00,947.16,71.00,187.20,660.00,400.00,,,,,
2022,Punjab,Bathinda,Talwandi sabo,Bhagi Bandar,30.03100,75.06700,8.22,3325.00,0.00,805.50,410.90,1.50,485.00,56.00,0.00,447.56,42.00,83.50,420.00,345.00,,,,,
2022,Punjab,Bathinda,Bathinda,Dera Tappa,30.30560,74.90970,8.40,507.00,36.00,146.40,26.90,0.59,70.00,6.20,0.00,249.80,46.00,32.90,20.00,7.20,,,,,
2022,Punjab,Bathinda,Rampura phul,Dhapali,30.36300,75.24200,8.25,320.00,0.00,170.90,6.70,0.78,5.00,3.80,0.00,52.04,17.00,2.50,49.00,3.00,,,,,
2022,Punjab,Bathinda,Nathana,Dial pur bhlaike,30.39600,75.13300,8.25,1086.00,0.00,573.60,33.70,0.93,90.00,16.00,0.00,239.39,17.00,48.10,175.00,7.70,,,,,
2022,Punjab,Bathinda,Nathana,Dial pur mirja,30.41670,75.11670,8.65,2035.00,84.00,646.80,107.80,2.10,315.00,47.00,0.00,187.35,21.00,32.90,460.00,8.50,,,,,
2022,Punjab,Bathinda,Bathinda,Ganga,30.36200,74.83500,8.10,1345.00,0.00,366.10,114.50,0.60,270.00,121.00,0.00,499.60,42.00,96.10,145.00,24.00,,,,,
2022,Punjab,Bathinda,Bathinda,Gulabgarh,30.15000,75.00000,8.40,3040.00,24.00,256.30,343.50,0.87,875.00,3.70,0.00,405.92,58.00,63.20,570.00,9.10,,,,,
2022,Punjab,Bathinda,Talwandi sabo,Gurusar,29.99300,75.09200,8.38,2420.00,60.00,659.00,208.80,1.30,282.00,112.00,0.00,343.47,17.00,73.30,422.00,53.00,,,,,
2022,Punjab,Bathinda,Talwandi sabo,Jajjal,29.75830,75.10000,8.17,1575.00,0.00,402.70,208.80,0.40,210.00,99.00,0.00,249.80,33.00,40.50,205.00,180.00,,,,,
2022,Punjab,Bathinda,Sangat,Jassi Bhagwali,30.06800,74.80100,8.31,1652.00,24.00,414.90,128.00,0.58,240.00,101.00,0.00,322.66,21.00,65.80,250.00,26.00,,,,,
2022,Punjab,Bathinda,Rampura phul,Jhanduke,30.16389,75.15000,8.50,1070.00,48.00,280.70,80.80,0.74,152.00,48.00,0.00,228.98,8.00,50.60,178.00,9.00,,,,,
2022,Punjab,Bathinda,Bathinda,Kailabander,30.05830,75.06670,8.48,1152.00,48.00,439.30,53.90,4.80,100.00,56.00,0.00,218.57,25.00,37.90,205.00,12.00,,,,,
2022,Punjab,Bathinda,Nathana,Kalyan sukhna,30.37306,75.11556,8.17,2565.00,0.00,500.40,229.00,1.10,418.00,293.00,0.00,478.78,67.00,75.90,385.00,75.00,,,,,
2022,Punjab,Bathinda,Bathinda,Khialiwala,30.22638,74.98189,8.65,1505.00,60.00,378.30,101.00,2.00,285.00,33.00,0.00,135.31,21.00,20.20,342.00,6.20,,,,,
2022,Punjab,Bathinda,Bathinda,Kot Shamir,30.11250,75.00833,8.02,2875.00,0.00,488.20,363.70,0.72,368.00,284.00,0.00,530.82,42.00,103.70,430.00,51.00,,,,,
2022,Punjab,Bathinda,Bhagta Bhaika,Kothaguru,30.43361,75.09972,8.60,2450.00,84.00,805.50,141.40,1.40,260.00,31.00,0.00,135.31,21.00,20.20,530.00,12.00,,,,,
2022,Punjab,Bathinda,Talwandi sabo,Maiser khanna,30.15280,75.50280,8.10,1842.00,0.00,573.60,161.70,2.00,232.00,94.00,0.00,364.29,25.00,73.30,285.00,33.00,,,,,
2022,Punjab,Bathinda,Bathinda,Nahianwala,30.30560,74.90970,8.30,1213.00,48.00,463.80,67.40,0.75,100.00,41.00,0.00,301.84,33.00,53.10,145.00,66.00,,,,,
2022,Punjab,Bathinda,Phul,Phul,30.33750,75.24580,8.60,983.00,84.00,268.50,60.60,1.00,122.00,11.00,0.00,104.08,21.00,12.60,220.00,6.50,,,,,
2022,Punjab,Bathinda,Nathana,Phulla,30.00972,75.13333,8.62,900.00,72.00,292.90,33.70,3.10,90.00,40.00,0.00,176.94,21.00,30.40,148.00,37.00,,,,,
2022,Punjab,Bathinda,Sangat,Phullo Mithi,30.09800,74.84500,8.37,875.00,36.00,158.70,74.10,0.55,120.00,46.00,0.00,260.21,46.00,35.40,88.00,7.90,,,,,
2022,Punjab,Bathinda,Sangat,Rai ke kalan,30.07640,74.70280,8.05,2612.00,0.00,414.90,323.30,1.20,525.00,120.00,0.00,624.50,75.00,106.20,320.00,100.00,,,,,
2022,Punjab,Bathinda,Phul,Rampur phull,30.25000,75.16670,8.70,1715.00,96.00,512.60,74.10,0.75,250.00,34.00,0.00,260.21,17.00,53.10,325.00,10.00,,,,,
2022,Punjab,Bathinda,Sangat,Sangat kalan,30.08390,74.84170,8.50,888.00,60.00,305.10,26.90,1.30,178.00,9.40,0.00,145.72,21.00,22.80,200.00,6.50,,,,,
2022,Haryana,Bhiwani,Badhra,Atela,28.57833,76.10583,8.76,1170.00,96.00,341.60,85.20,0.41,0.00,95.00,0.00,185.00,12.00,37.70,197.50,2.20,,,,,
2022,Haryana,Bhiwani,Bhiwani,Badala,28.75722,76.25500,8.39,2868.00,48.00,146.40,667.40,0.71,297.60,10.00,0.00,670.00,96.00,104.60,350.00,5.50,,,,,
2022,Haryana,Bhiwani,Bhiwani,Bamla,28.81028,76.25028,7.53,4800.00,0.00,463.60,1249.60,1.20,432.00,18.00,0.00,1530.00,148.00,282.10,475.00,8.60,,,,,
2022,Haryana,Bhiwani,Dadri - I,Baundkalan,28.78056,76.36667,7.79,4171.00,0.00,317.20,830.70,0.42,403.20,280.00,0.00,1680.00,212.00,279.70,207.50,0.10,,,,,
2022,Haryana,Bhiwani,Bawani khera,Bawani khera,28.93500,76.03556,8.06,3300.00,0.00,305.00,482.80,0.31,768.00,7.00,0.00,640.00,112.00,87.60,525.00,10.00,,,,,
2022,Haryana,Bhiwani,Bawani khera,Bohal,28.96444,75.93472,8.39,450.00,24.00,146.40,28.40,0.38,33.60,1.00,0.00,200.00,28.00,31.60,17.00,4.00,,,,,
2022,Haryana,Bhiwani,Dadri - I,Chiriya,28.46083,76.26056,8.12,1640.00,0.00,317.20,305.30,0.81,182.40,7.00,0.00,370.00,48.00,60.80,240.00,2.80,,,,,
2022,Haryana,Bhiwani,Dadri II,Dadri,28.59583,76.26667,8.39,780.00,24.00,109.80,127.80,0.34,96.00,6.00,0.00,275.00,48.00,37.70,65.00,3.00,,,,,
2022,Haryana,Bhiwani,Bhiwani,Dhanana,28.93167,76.16556,7.31,4500.00,0.00,549.00,539.60,1.60,1104.00,28.00,0.00,1180.00,208.00,160.50,575.00,6.70,,,,,
2022,Haryana,Bhiwani,Badhra,Gopi,28.55056,75.95278,8.07,900.00,0.00,292.80,113.60,0.58,62.40,8.00,0.00,160.00,24.00,24.30,142.50,11.00,,,,,
2022,Haryana,Bhiwani,Siwani,Gurera,28.92083,75.51278,8.11,280.00,0.00,109.80,21.30,0.18,24.00,2.00,0.00,130.00,32.00,12.20,8.00,2.70,,,,,
2022,Haryana,Bhiwani,Bhiwani,Halawas,28.75944,76.12472,8.39,3440.00,96.00,805.20,511.20,10.00,278.40,8.00,0.00,400.00,36.00,75.40,675.00,2.60,,,,,
2022,Haryana,Bhiwani,Kairu,Hetampura,28.70306,75.98639,8.60,1250.00,72.00,341.60,149.10,8.00,0.00,9.00,0.00,110.00,16.00,17.00,235.00,1.30,,,,,
2022,Haryana,Bhiwani,Charkhi Dadri,Imlota,28.63444,76.41417,8.06,2400.00,0.00,475.80,319.50,1.00,369.60,68.00,0.00,660.00,76.00,114.30,197.50,175.00,,,,,
2022,Haryana,Bhiwani,Kairu,Isharwal,28.76361,75.70417,7.95,1950.00,0.00,353.80,376.30,0.42,0.00,280.00,0.00,630.00,76.00,107.00,150.00,66.00,,,,,
2022,Haryana,Bhiwani,Siwani,Jhumpa Kalan,28.77333,75.52944,8.40,315.00,24.00,61.00,28.40,0.41,28.80,2.00,0.00,130.00,28.00,14.60,16.00,2.50,,,,,
2022,Haryana,Bhiwani,Kairu,Juikalau,28.63194,75.92722,8.45,1250.00,48.00,195.20,213.00,0.62,105.60,7.00,0.00,260.00,44.00,36.50,187.50,2.80,,,,,
2022,Haryana,Bhiwani,Tosham,Lachhmanpur,28.82667,75.87694,8.39,2200.00,60.00,183.00,255.60,0.77,504.00,14.00,0.00,420.00,16.00,92.40,350.00,4.70,,,,,
2022,Haryana,Bhiwani,Bhiwani,Lohani,28.70361,76.04500,8.06,2400.00,0.00,475.80,319.50,1.00,369.60,68.00,0.00,660.00,76.00,114.30,197.50,175.00,,,,,
2022,Haryana,Bhiwani,Dadri - I,Loharwala,28.62906,76.36028,8.41,1460.00,60.00,439.20,120.70,22.00,96.00,3.00,0.00,170.00,20.00,29.20,275.00,0.90,,,,,
2022,Haryana,Bhiwani,Bhiwani,Manheru,28.70444,76.20917,7.61,2800.00,0.00,231.80,631.90,0.21,57.60,310.00,0.00,800.00,224.00,58.40,275.00,2.60,,,,,
2022,Haryana,Bhiwani,Dadri - I,Mehrana,28.55500,76.32611,8.38,1933.00,72.00,329.40,433.10,0.25,0.00,56.00,0.00,700.00,76.00,124.00,140.00,4.00,,,,,
2022,Haryana,Bhiwani,Tosham,Miran,28.84667,75.73694,7.57,2980.00,0.00,195.20,504.10,0.09,336.00,443.00,0.00,1060.00,280.00,87.60,170.00,130.00,,,,,
2022,Haryana,Bhiwani,Siwani,Mohila,28.84778,75.62278,8.48,720.00,60.00,183.00,78.10,0.64,0.00,17.00,0.00,300.00,48.00,43.80,38.00,1.10,,,,,
2022,Haryana,Bhiwani,Tosham,Patodi,28.79444,75.81056,8.81,1950.00,60.00,292.80,213.00,6.10,384.00,6.00,0.00,300.00,68.00,31.60,340.00,4.60,,,,,
2022,Haryana,Bhiwani,Tosham,Sagwan,28.87056,75.96639,8.18,680.00,0.00,195.20,106.50,0.24,24.00,25.00,0.00,260.00,56.00,29.20,35.00,23.00,,,,,
2022,Haryana,Bhiwani,Dadri - I,Sanwar,28.71167,76.29639,8.06,800.00,0.00,292.80,85.20,0.42,43.20,3.00,0.00,320.00,56.00,43.80,42.50,1.90,,,,,
2022,Haryana,Bhiwani,Loharu,Singhani,28.52917,75.79250,8.15,2200.00,0.00,488.00,216.60,0.67,288.00,177.00,0.00,290.00,44.00,43.80,410.00,3.30,,,,,
2022,Haryana,Bhiwani,Siwani,Siwani,28.91139,75.60972,8.25,290.00,0.00,97.60,28.40,0.18,28.80,6.00,0.00,140.00,32.00,14.60,7.00,2.50,,,,,
2022,Haryana,Bhiwani,Bawani khera,Sui,28.86306,76.05917,8.41,1160.00,36.00,134.20,106.50,0.39,264.00,5.00,0.00,440.00,84.00,55.90,77.50,4.80,,,,,
2022,Haryana,Bhiwani,Kairu,Sungarpur,28.75278,75.87056,8.01,1000.00,0.00,207.40,127.80,0.28,129.60,45.00,0.00,370.00,140.00,4.90,46.00,52.00,,,,,
2022,Haryana,Bhiwani,Bhiwani,Tigrana,28.84222,76.15000,7.91,5200.00,0.00,915.00,1008.20,1.60,624.00,10.00,0.00,980.00,76.00,192.10,825.00,7.80,,,,,
2022,Haryana,Bhiwani,Tosham,Tosham,28.87500,75.91583,7.82,4000.00,0.00,231.80,42.60,2.10,1776.00,0.00,0.00,1230.00,352.00,85.10,410.00,8.50,,,,,
2022,Chandigarh UT,Chandigarh,,Sector-46,30.70300,76.76900,8.40,262.00,24.00,61.00,14.00,0.34,7.20,15.50,0.00,100.00,24.00,10.00,14.00,2.70,,,,,
2022,Haryana,Faridabad,Ballabgarh,Ballabgarh,28.34700,77.33500,8.00,4461.00,0.00,474.10,1049.30,0.42,285.00,161.00,0.00,800.64,116.00,124.00,690.00,34.00,,,,,
2022,Haryana,Faridabad,Faridabad,Bhopani,28.42917,77.39167,8.10,1010.00,0.00,358.80,148.90,0.77,24.00,8.90,0.00,330.26,64.00,41.30,92.00,9.50,,,,,
2022,Haryana,Faridabad,Faridabad,CGWB CHQ NH-IV,28.41806,77.31389,8.14,4015.00,0.00,281.90,1176.90,0.31,179.00,11.00,0.00,550.44,100.00,73.00,713.00,18.00,,,,,
2022,Haryana,Faridabad,Ballabgarh,Chhainsa,28.33925,77.31660,8.22,1295.00,0.00,281.90,170.20,0.41,104.00,60.00,0.00,420.34,80.00,53.50,77.00,48.00,,,,,
2022,Haryana,Faridabad,Ballabgarh,Ferozpur Kalan,28.30278,77.23750,7.95,11070.00,0.00,243.50,3346.50,0.37,421.00,38.00,0.00,4003.20,409.00,724.70,676.00,15.00,,,,,
2022,Haryana,Faridabad,Ballabgarh,Immamuddinpur,28.32090,77.45010,8.16,907.00,0.00,294.70,163.10,0.61,22.00,4.40,0.00,340.27,64.00,43.80,71.00,7.10,,,,,
2022,Haryana,Faridabad,Ballabgarh,Kabulpur,28.40811,77.39547,7.86,1898.00,0.00,281.90,411.20,0.31,27.00,108.00,0.00,600.48,80.00,97.30,141.00,11.00,,,,,
2022,Haryana,Faridabad,Faridabad,Pali,28.38092,77.24108,7.53,10006.00,0.00,192.20,2694.20,0.17,841.00,307.00,0.00,3432.74,713.00,401.30,794.00,11.00,,,,,
2022,Haryana,Faridabad,Ballabgarh,Sikri,28.27581,77.28819,7.76,6202.00,0.00,307.50,1857.60,0.12,295.00,9.80,0.00,1251.00,200.00,182.40,854.00,97.00,,,,,
2022,Haryana,Faridabad,Ballabgarh,Tigaon,28.36622,77.38961,8.40,3282.00,50.00,717.60,652.30,0.73,57.00,32.00,0.00,380.30,48.00,63.20,597.00,14.00,,,,,
2022,Punjab,Faridkot,Kotkapura,Bajakhana,30.45500,74.97700,8.45,3450.00,108.00,817.70,303.10,1.50,480.00,81.00,0.00,301.84,13.00,65.80,705.00,15.00,,,,,
2022,Punjab,Faridkot,Kotkapura,Bir Sikhar wala,30.60833,74.86556,8.05,620.00,0.00,305.10,33.70,0.35,40.00,1.80,0.00,218.57,42.00,27.80,51.00,13.00,,,,,
2022,Punjab,Faridkot,Faridkot,Chand Baja,30.73900,74.86200,8.25,1947.00,0.00,549.20,215.50,0.74,278.00,12.00,0.00,260.21,28.00,46.20,302.00,112.00,,,,,
2022,Punjab,Faridkot,Faridkot,Dalsinghwala,30.27130,74.55360,8.20,2470.00,0.00,476.00,249.20,0.80,542.00,24.00,0.00,364.29,50.00,58.20,440.00,11.00,,,,,
2022,Punjab,Faridkot,Faridkot,Deep singh wala,30.73889,74.47917,8.47,2390.00,72.00,646.80,141.40,1.00,352.00,100.00,0.00,160.13,24.00,24.30,520.00,11.00,,,,,
2022,Punjab,Faridkot,Faridkot,Deviwala,30.36400,74.52150,8.50,1560.00,72.00,573.60,47.10,0.85,328.00,28.00,0.00,145.72,21.00,22.80,400.00,11.00,,,,,
2022,Punjab,Faridkot,Kotkapura,Dhilwan Kalan,30.57100,74.86700,8.50,1345.00,72.00,573.60,47.10,1.30,170.00,13.00,0.00,239.39,21.00,45.50,250.00,54.00,,,,,
2022,Punjab,Faridkot,Faridkot,Jand Sahib,30.69000,74.52700,8.27,2002.00,0.00,463.80,175.10,0.91,380.00,33.00,0.00,210.17,28.00,34.00,380.00,15.00,,,,,
2022,Punjab,Faridkot,Kotkapura,Karir Wali,30.40600,74.82800,8.05,4155.00,0.00,610.20,417.60,1.10,1052.00,106.00,0.00,686.95,42.00,141.60,502.00,390.00,,,,,
2022,Punjab,Faridkot,Mamdot,Killi,30.84100,74.48300,8.65,3923.00,72.00,1037.30,269.40,4.00,628.00,144.00,0.00,150.12,20.00,24.30,755.00,270.00,,,,,
2022,Punjab,Faridkot,Kotkapura,Kot Kapura,30.58300,74.83300,8.10,1600.00,0.00,512.60,121.20,0.85,258.00,82.00,0.00,322.66,42.00,53.10,145.00,230.00,,,,,
2022,Punjab,Faridkot,Kotkapura,Matta,30.28580,74.50190,8.54,1595.00,84.00,488.20,134.70,2.00,158.00,40.00,0.00,364.29,25.00,73.30,215.00,83.00,,,,,
2022,Punjab,Faridkot,Faridkot,Mehmuana(sadiq),30.70833,74.65556,7.78,5812.00,0.00,341.70,936.20,0.48,1315.00,110.00,0.00,1060.85,144.00,170.20,880.00,73.00,,,,,
2022,Punjab,Faridkot,Faridkot,Mumaru,30.70800,74.65600,8.45,3200.00,60.00,549.20,336.80,1.10,558.00,150.00,0.00,330.26,28.00,63.20,560.00,146.00,,,,,
2022,Punjab,Faridkot,Kotkapura,Nangal,30.66611,74.85861,8.22,1480.00,0.00,561.40,80.80,0.55,315.00,30.00,0.00,312.25,29.00,58.20,280.00,8.90,,,,,
2022,Punjab,Faridkot,Faridkot,Nawankillu,30.64700,74.69100,8.38,575.00,48.00,231.90,20.20,0.60,5.00,16.00,0.00,240.19,16.00,48.60,32.00,9.10,,,,,
2022,Punjab,Faridkot,Faridkot,Sadiqe,30.42290,74.35290,8.30,4686.00,72.00,695.60,579.30,1.10,765.00,200.00,0.00,440.35,36.00,85.10,920.00,26.00,,,,,
2022,Punjab,Faridkot,Faridkot,Sher singh wala,30.67056,74.62306,8.02,751.00,0.00,170.90,74.10,0.43,100.00,45.00,0.00,240.19,32.00,38.90,65.00,8.90,,,,,
2022,Punjab,Faridkot,Faridkot,Sukhanwala,30.38470,74.38220,8.02,3327.00,0.00,378.30,464.70,0.83,732.00,125.00,0.00,580.46,81.00,91.90,560.00,32.00,,,,,
2022,Punjab,Faridkot,Faridkot,Tehna,30.41210,74.47260,8.55,2632.00,72.00,549.20,188.60,2.30,535.00,22.00,0.00,180.14,20.00,31.60,565.00,12.00,,,,,
2022,Punjab,Faridkot,Kotkapura,Waradharka,30.33070,74.45150,7.70,2150.00,0.00,207.50,296.40,0.14,541.00,24.00,0.00,593.27,138.00,60.70,250.00,33.00,,,,,
2022,Haryana,Fatehabad,Ratia,Ahrawan,29.60661,75.53722,8.21,1300.00,0.00,366.00,177.50,0.46,48.00,99.00,0.00,440.00,20.00,94.80,110.00,9.90,,,,,
2022,Haryana,Fatehabad,Fatehabad,Badopal,29.44583,75.55000,8.48,335.00,12.00,97.60,14.20,0.58,52.80,1.00,0.00,160.00,24.00,24.30,7.00,2.50,,,,,
2022,Haryana,Fatehabad,Fatehabad,Bannawali,29.39861,75.43000,8.24,312.00,0.00,109.80,28.40,0.25,31.70,1.50,0.00,140.00,32.00,14.60,12.00,2.20,,,,,
2022,Haryana,Fatehabad,Ratia,Chimmo,29.67170,75.65940,8.38,880.00,48.00,378.20,14.20,0.76,72.00,8.00,0.00,310.00,32.00,55.90,86.00,5.10,,,,,
2022,Haryana,Fatehabad,Fatehabad,Dariyapur,29.52044,75.35388,9.03,1302.00,96.00,463.60,42.60,4.90,105.60,12.00,0.00,210.00,20.00,38.90,972.80,12.00,,,,,
2022,Haryana,Fatehabad,Bhuna,Jandli Kalan,29.49497,75.63758,8.21,350.00,0.00,109.80,14.20,0.38,81.60,1.60,0.00,170.00,36.00,19.50,13.00,3.30,,,,,
2022,Haryana,Fatehabad,Bhuna,Khajuri Jatti,29.49333,75.61142,8.26,265.00,0.00,146.40,14.20,0.38,0.00,0.90,0.00,130.00,32.00,12.20,6.00,2.30,,,,,
2022,Haryana,Fatehabad,Bhattu kalan,Mehuwala,29.41333,75.32778,7.91,360.00,0.00,97.60,28.40,0.23,70.10,2.00,0.00,160.00,40.00,14.60,13.00,2.50,,,,,
2022,Haryana,Fatehabad,Bhuna,Nahla,29.43683,75.74147,8.12,580.00,0.00,231.80,28.40,0.60,28.80,61.00,0.00,240.00,48.00,29.20,27.00,3.40,,,,,
2022,Haryana,Fatehabad,Tohana,Nangla,29.61389,75.88750,8.39,380.00,12.00,85.40,21.30,0.28,72.00,3.00,0.00,190.00,32.00,26.80,5.00,2.00,,,,,
2022,Haryana,Fatehabad,Ratia,Ratia,29.65703,75.56075,8.41,658.00,36.00,292.80,35.50,0.59,0.00,19.00,0.00,230.00,36.00,34.00,55.00,7.60,,,,,
2022,Haryana,Fatehabad,Bhattu kalan,Sadalpur,29.30417,75.41667,8.21,1080.00,0.00,158.60,184.60,1.00,163.20,4.00,0.00,330.00,64.00,41.30,110.00,5.10,,,,,
2022,Haryana,Fatehabad,Tohana,Talwara,29.78800,75.80600,7.66,5300.00,0.00,341.60,376.30,0.61,2016.00,52.00,0.00,1500.00,452.00,90.00,2249.60,7.50,,,,,
2022,Haryana,Fatehabad,Tohana,Tohana,29.70778,75.89831,8.91,1400.00,84.00,292.80,156.20,1.90,124.80,25.00,0.00,160.00,36.00,17.00,270.00,8.00,,,,,
2022,Punjab,Fatehgarh Sahib,Amloh,Amloh,30.59500,76.23190,8.22,468.00,0.00,250.00,21.00,0.43,0.00,1.70,0.00,180.00,28.00,27.00,21.00,10.00,,,,,
2022,Punjab,Fatehgarh Sahib,Sirhind,Anayatpur,30.63861,75.42358,8.65,762.00,36.00,476.00,14.20,0.55,0.00,11.00,0.00,320.26,28.00,60.80,66.00,14.00,,,,,
2022,Punjab,Fatehgarh Sahib,Khera,Badlial Singh,30.63667,76.53167,8.54,737.00,51.00,281.00,35.50,0.80,1.40,0.00,0.00,110.00,12.00,19.00,115.00,7.00,,,,,
2022,Punjab,Fatehgarh Sahib,Bassi Pathana,Basi Pathna,30.46000,76.72800,8.53,519.00,62.00,177.00,7.10,0.28,0.00,0.00,0.00,150.00,16.00,27.00,46.00,10.00,,,,,
2022,Punjab,Fatehgarh Sahib,Sirhind,Bhaddal Thuha,30.59100,76.23300,8.53,998.00,51.00,463.00,21.00,0.65,0.50,2.30,0.00,100.00,12.00,17.00,170.00,23.00,,,,,
2022,Punjab,Fatehgarh Sahib,Khera,Bhangrana,30.61100,76.57800,8.33,1042.00,51.00,317.00,121.00,0.44,5.00,0.00,0.00,290.00,12.00,63.00,102.00,8.20,,,,,
2022,Punjab,Fatehgarh Sahib,Bassi Pathana,Bhateri,30.74470,76.51890,8.35,583.00,51.00,226.00,14.00,0.61,0.00,0.00,0.00,170.00,20.00,29.00,52.00,7.30,,,,,
2022,Punjab,Fatehgarh Sahib,Sirhind,Bir Bharmarsi,30.57920,76.29110,8.05,596.00,0.00,329.50,35.50,0.55,0.00,28.00,0.00,230.18,68.00,14.60,51.00,7.20,,,,,
2022,Punjab,Fatehgarh Sahib,Chunni Kalan,Chunni Kalan,30.71500,76.49400,8.35,652.00,51.00,189.00,36.00,0.87,34.00,0.20,24.00,160.00,24.00,24.00,73.00,8.00,,,,,
2022,Punjab,Fatehgarh Sahib,Bassi pathana,Fatehgarh Sahib,30.65000,76.40000,8.58,707.00,62.00,214.00,35.50,0.58,40.00,16.00,0.00,140.00,12.00,27.00,63.00,85.00,,,,,
2022,Punjab,Fatehgarh Sahib,Sirhind,Innayatpur,30.64800,76.39000,8.27,797.00,0.00,366.00,64.00,0.25,3.00,11.00,0.00,150.00,20.00,24.00,110.00,12.00,,,,,
2022,Punjab,Fatehgarh Sahib,Sirhind,Nalini,31.02440,76.50810,8.42,667.00,48.00,275.00,14.00,0.75,3.40,4.00,0.00,200.00,24.00,34.00,56.00,10.00,,,,,
2022,Punjab,Fatehgarh Sahib,Amloh,Narain,30.62500,76.59200,8.47,1564.00,75.00,555.00,142.00,0.80,0.00,2.80,0.00,240.00,24.00,44.00,250.00,10.00,,,,,
2022,Punjab,Fatehgarh Sahib,KHERA,Pawala,30.63444,76.60972,8.67,798.00,99.00,201.00,43.00,0.48,3.00,6.00,0.00,90.00,20.00,10.00,142.00,4.00,,,,,
